PM10,NO,NO2,NH3,SO2,CO,Ozone,Benzene,Toluene,PM2.5
21.32,9.71,24.63,13.87,8.39,0.73,21.14,0.42,1.46,None
19.23,9.7,24.61,13.91,7.26,0.75,21.8,0.41,1.48,None
18.19,9.66,24.64,13.88,8.21,0.74,21.7,0.41,1.45,None
14.88,9.63,24.65,13.83,8.05,0.74,21.15,0.4,1.44,None
14.72,9.73,24.67,13.84,8.48,0.73,21.72,0.42,1.43,None
14.29,9.63,24.6,13.89,8.04,0.73,21.43,0.41,1.46,None
15.94,9.64,24.63,13.8,8.12,0.72,21.46,0.41,1.47,None
15.3,9.7,24.66,13.74,8.35,0.75,21.68,0.42,1.46,None
16.96,9.67,24.72,13.85,8.21,0.71,21.8,0.42,1.43,None
20.25,9.59,24.66,13.88,7.88,0.74,21.3,0.41,1.44,None
23.25,9.6,24.61,13.81,7.91,0.74,21.4,0.41,1.48,None
23.97,9.66,24.61,13.83,8.21,0.73,22.78,0.41,1.46,None
22.64,9.65,24.61,13.92,8.19,0.75,22.98,0.42,1.42,None
23,9.59,24.62,13.85,8.34,0.76,23.6,0.41,1.42,None
23.1,9.66,24.62,13.78,7.99,0.74,22.41,0.42,1.46,None
28.02,9.62,24.64,13.85,8.15,0.75,24.69,0.42,1.48,8.16
112.7,9.66,24.58,13.81,7.99,0.73,24,0.41,1.43,18.09
182.09,9.66,24.66,13.84,8.06,0.74,22.86,0.42,1.47,20.23
22.67,9.57,24.66,13.83,8.01,0.72,21.32,0.42,1.47,20.06
25.51,9.68,24.63,13.88,8.22,0.74,22.09,0.41,1.47,20.18
43.44,9.64,24.66,13.78,8.2,0.74,21.67,0.41,1.44,20.32
41.73,9.64,24.71,13.79,8.18,0.73,21.91,0.42,1.44,20.14
39.41,9.69,24.67,13.83,7.92,0.74,21.83,0.41,1.41,20.2
35.17,9.66,24.68,13.76,8.22,0.73,21.89,0.42,1.44,20.17
24.21,9.62,24.7,13.92,7.94,0.74,22.07,0.41,1.45,20.18
33.52,9.69,24.72,13.86,7.16,0.74,22.31,0.41,1.45,20.24
32.76,9.72,24.63,13.84,8.04,0.73,21.6,0.41,1.47,20.24
29.76,9.71,24.71,13.82,8.04,0.75,22.18,0.41,1.44,20.22
25.25,9.67,24.65,13.81,8.04,0.74,21.56,0.42,1.44,20.18
22.38,9.7,24.64,13.84,8.32,0.73,21.7,0.41,1.4,20.21
28.12,9.68,24.61,13.83,8.21,0.76,21.85,0.42,1.45,20.2
34.38,9.62,24.62,13.9,8.29,0.73,22.03,0.42,1.42,20.12
32.53,9.65,24.7,13.89,7.84,0.76,22.55,0.41,1.44,20.16
25.21,9.59,24.59,13.81,7.93,0.73,22.04,0.4,1.43,20.11
28.88,9.64,24.62,13.87,8.39,0.73,21.96,0.41,1.46,20.14
27.85,9.6,24.67,13.84,8.02,0.74,22.23,0.42,1.44,20.1
32.46,9.63,24.61,13.91,7.84,0.74,21.45,0.42,1.46,20.14
28.64,9.65,24.62,13.8,8.17,0.74,21.5,0.41,1.46,20.16
22.8,9.61,24.55,13.79,8.36,0.74,21.6,0.4,1.48,20.11
25.27,9.63,24.68,13.91,8.32,0.74,21.4,0.41,1.47,20.15
None,9.61,24.65,13.92,8.48,0.72,19.23,0.42,1.46,None
31.05,9.63,24.7,13.81,8.1,0.73,21.65,0.42,1.44,20.11
30.29,9.61,24.63,13.83,8.23,0.73,21.56,0.4,1.45,20.1
None,9.64,24.63,13.9,7.93,0.72,22.54,0.42,1.46,None
24.88,9.65,24.73,13.89,8.19,0.73,21.41,0.41,1.45,20.12
24.09,9.71,24.72,13.8,8.16,0.75,21.61,0.42,1.44,20.23
22.3,9.67,24.65,13.87,8.25,0.75,19.9,0.41,1.46,20.18
22.02,9.68,24.61,13.8,8.21,0.74,20.82,0.42,1.45,20.19
20.98,9.68,24.59,13.78,7.9,0.72,21.29,0.4,1.44,20.2
22.21,9.56,24.69,13.87,7.05,0.73,21.87,0.42,1.46,20.05
24.08,9.69,24.68,13.86,7.92,0.72,22.44,0.41,1.48,20.2
25.64,9.69,24.58,13.79,8.43,0.73,21.96,0.41,1.44,20.21
21.86,9.64,24.6,13.85,8.05,0.73,21.61,0.41,1.46,20.15
22.43,9.61,24.56,13.85,8.08,0.74,21.98,0.41,1.44,20.11
21.39,9.62,24.62,13.88,8.32,0.74,21.56,0.42,1.46,20.12
21.82,9.68,24.66,13.84,8.39,0.73,21.19,0.41,1.45,20.19
22.33,9.68,24.64,13.84,8.5,0.73,21.84,0.41,1.45,20.23
23.94,9.64,24.6,13.82,7.81,0.75,22.02,0.42,1.44,20.15
26.05,9.65,24.69,13.93,8.04,0.75,21.75,0.41,1.47,20.16
33.22,9.66,24.61,13.79,7.78,0.76,22.14,0.42,1.46,20.18
30.27,9.63,24.62,13.82,8.05,0.73,21.86,0.4,1.45,20.13
25.56,9.55,24.67,13.83,8.37,0.74,22.77,0.42,1.42,20.04
27.87,9.64,24.61,13.85,7.89,0.76,21.58,0.41,1.45,20.15
25.69,9.61,24.64,13.86,7.89,0.73,22.02,0.41,1.47,20.11
22.22,9.6,24.63,13.79,8.4,0.72,21.87,0.41,1.44,20.1
23.84,9.64,24.59,13.82,8.18,0.74,21.28,0.41,1.44,20.16
31.25,9.68,24.71,13.82,8.07,0.75,21.87,0.41,1.44,20.2
32.1,9.58,24.6,13.83,8.3,0.74,21.93,0.41,1.43,20.08
33.2,9.66,24.67,13.8,8.32,0.74,21.6,0.41,1.43,20.17
37.85,9.62,24.6,13.81,7.72,0.74,21.5,0.42,1.43,20.13
37.97,9.7,24.61,13.8,8.05,0.73,21.32,0.41,1.43,20.22
35.48,9.64,24.62,13.88,8.37,0.74,21.45,0.41,1.48,20.15
31.12,9.65,24.59,13.8,7.94,0.74,22.27,0.42,1.5,20.16
31.91,9.61,24.6,13.82,7.08,0.73,22.47,0.42,1.44,20.12
33.75,9.62,24.67,13.84,8.14,0.75,22.11,0.42,1.47,20.13
30.16,9.7,24.63,13.85,8.17,0.72,22.27,0.42,1.45,20.22
27.67,9.59,24.68,13.81,8.15,0.74,22.61,0.4,1.4,20.09
24.76,9.64,24.61,13.92,8.12,0.75,21.89,0.41,1.44,20.15
26.55,9.74,24.61,13.92,8.04,0.73,21.92,0.41,1.44,20.26
22.26,9.63,24.62,13.86,8.24,0.75,22.27,0.41,1.43,20.14
25.82,9.63,24.62,13.87,8.23,0.73,22.53,0.41,1.45,20.14
26.46,9.64,24.59,13.88,8.18,0.73,22.39,0.42,1.46,20.15
29.55,9.71,24.57,13.82,8.15,0.75,22.78,0.41,1.42,20.24
25.25,9.61,24.65,13.83,8.16,0.73,22.9,0.42,1.43,20.11
25.79,9.6,24.65,13.86,7.93,0.73,21.66,0.42,1.45,20.1
27.72,9.7,24.64,13.86,8.33,0.75,21.75,0.41,1.44,20.22
27.05,9.62,24.72,13.9,8.04,0.73,22.03,0.42,1.44,20.13
30.5,9.62,24.75,13.84,8.05,0.73,20.79,0.41,1.48,20.13
33.45,9.59,24.59,13.81,7.88,0.72,21.35,0.42,1.45,20.08
56.41,9.65,24.61,13.86,8.13,0.74,21.4,0.41,1.46,20.16
63.54,9.68,24.72,13.8,8.24,0.75,21.71,0.41,1.45,20.19
41.85,9.62,24.52,13.79,8,0.73,22.57,0.42,1.43,20.12
36.76,9.62,24.69,13.82,7.99,0.73,21.59,0.41,1.44,20.12
34.09,9.62,24.59,13.8,8.02,0.73,22.39,0.4,1.45,20.13
32.2,9.63,24.61,13.85,8.07,0.74,22.79,0.41,1.47,20.14
36.41,9.65,24.61,13.84,8.12,0.74,22.34,0.41,1.48,20.16
29.88,9.68,24.64,13.83,8.26,0.75,21.84,0.41,1.42,20.19
27.28,9.64,24.66,13.87,7.17,0.74,21.81,0.41,1.45,20.15
25.09,9.66,24.6,13.86,8.19,0.74,22.64,0.41,1.44,20.17
26.16,9.6,24.68,13.86,7.94,0.73,22.69,0.4,1.43,20.11
28.43,9.64,24.58,13.8,8.1,0.74,22.43,0.42,1.47,20.15
25.94,9.68,24.64,13.76,8.27,0.75,21.53,0.41,1.47,20.2
20.69,9.64,24.66,13.84,8.1,0.74,22.05,0.42,1.45,20.15
22.28,9.6,24.56,13.85,7.93,0.73,21.98,0.4,1.41,20.1
23.53,9.65,24.63,13.79,8.17,0.74,21.69,0.41,1.42,20.16
22.36,9.62,24.63,13.81,8.01,0.73,21.71,0.41,1.45,20.12
23.68,9.65,24.61,13.83,8.14,0.74,21.78,0.4,1.44,20.16
27.21,9.68,24.62,13.84,8.26,0.75,22.43,0.42,1.45,20.19
24.64,9.58,24.62,13.77,7.84,0.72,21.75,0.41,1.44,20.08
26.54,9.72,24.68,13.9,8.44,0.76,22.08,0.42,1.42,20.24
29.02,9.64,24.7,13.9,7.93,0.74,20.19,0.41,1.46,20.15
35.06,9.67,24.63,13.85,8.15,0.73,21.65,0.4,1.45,20.19
32.42,9.59,24.65,13.88,8.72,0.73,21.65,0.41,1.46,20.08
32.39,9.54,24.69,13.85,7.83,0.76,12.91,0.41,1.39,19.95
42.62,9.6,24.62,13.88,8.3,0.73,17.97,0.41,1.46,20.1
37.65,9.62,24.65,13.9,8.05,0.73,21.79,0.4,1.44,20.13
33.6,9.6,24.68,13.88,8.04,0.75,21.94,0.41,1.46,20.1
29.8,9.7,24.6,13.86,8.13,0.73,20.89,0.41,1.45,20.22
27.06,9.7,24.61,13.79,8.35,0.73,21.98,0.41,1.45,20.22
30.96,9.64,24.65,13.84,8.38,0.74,21.39,0.41,1.46,20.15
29.74,9.63,24.57,13.81,8.3,0.72,21.12,0.41,1.41,20.13
27.27,9.65,24.71,13.88,7.07,0.73,21.13,0.41,1.42,20.15
26.93,9.62,24.71,13.82,8.12,0.73,21.73,0.41,1.45,20.12
25.71,9.6,24.61,13.84,8.15,0.73,21.74,0.42,1.43,20.09
28.42,9.63,24.66,13.84,7.7,0.75,21.62,0.41,1.45,20.14
26.86,9.62,24.7,13.86,7.91,0.72,22.06,0.41,1.41,20.13
27.34,9.72,24.61,13.85,8.05,0.73,21.23,0.42,1.47,20.26
22.09,9.68,24.7,13.85,8.11,0.74,22.18,0.4,1.49,20.25
24.74,9.62,24.68,13.82,8.25,0.74,22.03,0.41,1.45,20.13
26.54,9.62,24.59,13.89,8.38,0.74,21.9,0.41,1.42,20.12
25.1,9.66,24.56,13.89,8,0.74,22.2,0.42,1.44,20.09
25.95,9.65,24.63,13.83,8.18,0.73,22.02,0.41,1.46,20.16
38.1,9.69,24.67,13.85,8.49,0.75,21.96,0.41,1.42,20.21
33.79,9.65,24.63,13.88,7.89,0.74,21.55,0.41,1.48,20.16
38.84,9.72,24.59,13.94,8.24,0.73,20.99,0.41,1.43,20.25
50.66,9.61,24.6,13.83,7.97,0.75,21.29,0.42,1.47,20.1
62.45,9.67,24.67,13.79,8.05,0.73,21.04,0.41,1.47,20.18
76.89,9.58,24.57,13.81,8.37,0.73,20.8,0.42,1.43,20.07
75.93,9.61,24.65,13.91,7.95,0.74,21.38,0.41,1.46,20.11
70.09,9.71,24.63,13.87,8.12,0.75,21.37,0.42,1.44,20.23
67.9,9.69,24.62,13.85,8.23,0.74,21.51,0.4,1.45,20.2
59.77,9.63,24.6,13.82,8.08,0.74,21.38,0.41,1.46,20.14
52.02,9.66,24.59,13.87,7.75,0.73,20.84,0.41,1.44,20.18
48.72,9.67,24.59,13.8,8.05,0.75,22.03,0.41,1.42,20.19
46.62,9.72,24.66,13.88,8.06,0.74,22.12,0.41,1.45,20.24
42.43,9.7,24.66,13.85,7.22,0.74,21.75,0.42,1.45,20.22
38.51,9.63,24.57,13.81,8.26,0.75,21.09,0.41,1.44,20.14
33.55,9.62,24.66,13.83,8.11,0.73,22.3,0.41,1.45,20.13
34.85,9.64,24.69,13.85,8.46,0.72,22.04,0.4,1.45,20.15
33.28,9.61,24.6,13.83,8.22,0.73,21.87,0.41,1.44,20.11
35.68,9.69,24.7,13.86,8.21,0.74,21.9,0.42,1.44,20.2
32.86,9.67,24.66,13.81,8.26,0.76,21.81,0.41,1.44,20.18
31.55,9.63,24.68,13.84,8.16,0.74,21.86,0.41,1.44,20.14
33.03,9.64,24.69,13.84,8.29,0.73,21.33,0.42,1.44,20.15
35.15,9.7,24.64,13.84,8.01,0.74,21.45,0.41,1.48,20.22
35.04,9.61,24.66,13.8,8.21,0.75,22.42,0.41,1.48,20.11
36.07,9.66,24.62,13.76,8.14,0.75,22.56,0.41,1.44,20.17
42.68,9.69,24.65,13.82,8.29,0.74,19.63,0.41,1.43,20.2
None,None,None,None,None,None,None,None,None,None
230.35,9.65,24.64,13.86,8.15,0.74,17.64,0.41,1.49,20.16
30.97,9.68,24.57,13.72,8.04,0.72,12.61,0.41,1.47,20.13
41.43,9.62,24.68,13.87,8.04,0.76,19.83,0.42,1.44,20.13
42.42,9.66,24.62,13.89,8.17,0.76,21.08,0.41,1.47,20.16
53.69,9.69,24.67,13.89,8.29,0.75,20.9,0.41,1.41,20.2
31.67,9.64,24.71,13.87,8.1,0.74,20.77,0.41,1.5,20.15
22.84,9.63,24.58,13.84,8.08,0.74,21.1,0.41,1.43,20.15
38.09,9.65,24.64,13.81,8.15,0.75,20.34,0.41,1.44,20.17
36.89,9.64,24.65,13.89,8.12,0.74,20.89,0.42,1.42,20.17
None,9.68,24.59,13.91,8.27,0.73,21.05,0.41,1.44,None
30.18,9.63,24.66,13.92,7,0.74,21.11,0.41,1.47,20.08
32,9.63,24.65,13.95,8.06,0.72,21.01,0.41,1.44,20.14
35.45,9.68,24.64,13.86,8.27,0.74,20.2,0.41,1.44,20.16
None,9.67,24.68,13.81,8.23,0.74,21.22,0.41,1.45,None
None,9.63,24.62,13.88,8.06,0.72,20.94,0.41,1.43,None
22.69,9.67,24.64,13.85,8.24,0.72,20.52,0.41,1.42,20.16
25.24,9.64,24.66,13.83,8.12,0.75,20.58,0.41,1.43,20.15
26.77,9.61,24.68,13.81,7.96,0.74,19.91,0.41,1.43,20.11
28.67,9.6,24.62,13.86,7.91,0.73,19.98,0.42,1.46,20.08
None,9.67,24.65,13.86,8.24,0.71,20.97,0.41,1.44,None
24.77,9.62,24.63,13.82,8.01,0.74,19.78,0.41,1.47,20.16
30.68,9.76,24.66,13.86,8.62,0.75,20.1,0.41,1.46,20.29
32.45,9.64,24.64,13.86,8.11,0.75,19.97,0.4,1.49,20.15
26.36,9.76,24.68,13.79,8.6,0.74,19.46,0.41,1.48,20.28
None,9.65,24.64,13.86,8.16,0.73,20.7,0.41,1.46,None
26.87,9.66,24.59,13.88,8.2,0.73,20.7,0.42,1.43,20.19
31.45,9.61,24.61,13.87,7.98,0.73,20.7,0.41,1.46,20.12
None,9.64,24.64,13.84,8.12,0.74,20.53,0.41,1.44,None
None,9.62,24.65,13.92,7.99,0.74,19.8,0.41,1.44,None
None,9.65,24.62,13.81,8.12,0.74,19.8,0.4,1.44,None
None,9.61,24.66,13.84,7.97,0.75,20.39,0.41,1.45,None
None,9.66,24.64,13.92,8.2,0.74,20.11,0.41,1.45,None
None,9.68,24.67,13.8,8.28,0.73,21.25,0.42,1.46,None
None,9.71,24.69,13.87,8.42,0.73,20.73,0.42,1.46,None
None,9.66,24.64,13.83,7.32,0.74,21.19,0.41,1.42,None
None,9.64,24.66,13.84,8.08,0.74,20.51,0.41,1.43,None
None,9.66,24.6,13.79,8.21,0.75,20.41,0.41,1.45,None
None,9.7,24.69,13.8,8.35,0.74,20.41,0.41,1.45,None
None,9.64,24.68,13.89,8.11,0.74,20.46,0.41,1.43,None
None,9.62,24.64,13.83,8.02,0.73,20.82,0.41,1.45,None
None,9.63,24.64,13.91,8.05,0.73,20.17,0.41,1.46,None
None,9.66,24.68,13.84,8.17,0.76,20.32,0.41,1.44,None
None,9.68,24.61,13.9,8.26,0.73,20,0.41,1.43,None
None,9.62,24.64,13.84,8.04,0.72,21.25,0.42,1.48,None
None,9.67,24.68,13.82,8.21,0.74,20.01,0.42,1.44,None
None,9.65,24.66,13.84,8.14,0.73,20,0.41,1.43,None
None,9.6,24.62,13.8,7.91,0.74,21.07,0.4,1.48,None
None,9.61,24.59,13.88,7.97,0.74,20.21,0.42,1.45,None
None,9.74,24.63,13.81,8.51,0.74,20.51,0.42,1.44,None
27.36,9.61,24.59,13.82,7.96,0.74,20.54,0.42,1.43,20.07
26.2,9.62,24.56,13.87,8.01,0.76,20.98,0.4,1.47,20.12
22.96,9.68,24.6,13.84,8.28,0.75,21.04,0.42,1.46,20.2
None,9.67,24.68,13.85,8.23,0.75,21.72,0.41,1.46,None
None,9.68,24.67,13.89,8.28,0.75,21.2,0.42,1.45,None
None,9.71,24.64,13.88,8.4,0.76,20.42,0.42,1.45,None
None,9.6,24.62,13.78,7.96,0.73,21.05,0.42,1.46,None
None,9.61,24.6,13.81,7.96,0.75,20.37,0.41,1.45,None
None,9.6,24.59,13.79,7.94,0.74,20.45,0.41,1.45,None
None,9.67,24.64,13.88,7.3,0.73,20.66,0.42,1.43,None
None,9.61,24.7,13.86,7.96,0.74,20.36,0.41,1.43,None
None,9.66,24.68,13.88,8.17,0.72,20.65,0.41,1.49,None
None,9.63,24.67,13.84,8.06,0.73,20.77,0.42,1.45,None
None,9.69,24.63,13.84,8.31,0.74,20.26,0.42,1.46,None
None,9.62,24.63,13.86,8.01,0.73,20.37,0.4,1.46,None
None,9.7,24.7,13.83,8.37,0.74,20.39,0.42,1.44,None
None,9.67,24.59,13.88,8.22,0.73,20.37,0.41,1.45,None
None,9.58,24.64,13.76,7.85,0.76,20.2,0.41,1.44,None
None,9.59,24.69,13.88,7.88,0.75,20.06,0.42,1.48,None
None,9.7,24.56,13.86,8.38,0.72,18.85,0.41,1.4,None
21.09,9.63,24.59,13.86,7.87,0.75,20.41,0.41,1.45,20.14
23.06,9.68,24.65,13.86,8.22,0.74,20.96,0.4,1.46,20.2
22.15,9.68,24.64,13.92,8.24,0.73,20.96,0.42,1.44,20.2
None,9.65,24.6,13.79,8.31,0.75,20.58,0.41,1.44,None
None,9.61,24.67,13.78,8.32,0.74,20.88,0.41,1.49,None
None,9.69,24.62,13.87,8.09,0.74,21.36,0.41,1.46,None
None,9.68,24.6,13.88,8.03,0.74,21.04,0.41,1.45,None
None,9.64,24.64,13.86,8.03,0.73,21.72,0.4,1.45,None
None,9.75,24.64,13.77,8.18,0.74,20.48,0.41,1.47,None
None,9.71,24.68,13.9,8.36,0.76,20.49,0.41,1.45,None
None,9.67,24.54,13.85,7.94,0.73,20.41,0.41,1.44,None
None,9.64,24.66,13.93,8.5,0.75,20.18,0.41,1.43,None
None,9.61,24.63,13.89,8.22,0.75,19.48,0.42,1.4,None
None,9.66,24.75,13.77,6.9,0.74,20.37,0.42,1.48,None
None,9.68,24.65,13.85,7.9,0.74,20.78,0.41,1.43,None
None,9.62,24.63,13.89,8.32,0.74,20.13,0.42,1.46,None
None,9.65,24.61,13.87,8.13,0.75,20.27,0.42,1.45,None
None,9.68,24.62,13.8,8.09,0.73,21.41,0.41,1.47,None
None,9.72,24.68,13.89,8.03,0.73,20.6,0.41,1.44,None
None,9.69,24.64,13.88,8.09,0.73,19.36,0.41,1.48,None
None,9.69,24.63,13.84,8.21,0.74,19.11,0.41,1.43,None
None,9.61,24.61,13.85,8.27,0.75,20.17,0.41,1.46,None
None,9.68,24.56,13.8,8.2,0.73,19.58,0.42,1.48,None
None,9.61,24.62,13.87,8.34,0.73,19.62,0.41,1.44,None
35.6,9.64,24.65,13.88,8.02,0.74,19.96,0.41,1.43,20.18
50.39,9.61,24.63,13.87,8.16,0.73,20.2,0.41,1.44,20.11
54.58,9.59,24.55,13.82,8,0.74,20.23,0.43,1.45,20.08
50.79,9.66,24.62,13.73,8.15,0.74,20.92,0.42,1.45,20.17
39.16,9.64,24.66,13.89,8.18,0.73,20.65,0.41,1.47,20.15
29.61,9.77,24.67,13.83,8.27,0.74,20.22,0.41,1.43,20.31
31.72,9.65,24.65,13.88,8.21,0.75,15.84,0.41,1.51,20.21
35.45,9.67,24.74,13.75,7.96,0.74,20.49,0.41,1.47,20.19
28.16,9.61,24.7,13.81,7.99,0.72,20.94,0.41,1.47,20.11
27.87,9.58,24.68,13.87,8.16,0.74,21.51,0.41,1.47,20.08
21.43,9.66,24.64,13.84,7.9,0.75,21.11,0.4,1.46,20.21
None,9.66,24.67,13.86,8.19,0.73,20.84,0.41,1.44,None
None,9.7,24.62,13.82,8.16,0.73,21.3,0.4,1.43,None
None,9.61,24.61,13.89,7,0.75,20.7,0.42,1.46,None
None,9.59,24.57,13.84,8.18,0.74,21.23,0.41,1.44,None
None,9.61,24.57,13.82,8.44,0.75,21.46,0.41,1.49,None
None,9.66,24.68,13.79,8.26,0.73,20.53,0.42,1.45,None
None,9.67,24.63,13.86,8.34,0.73,21.89,0.42,1.46,None
None,9.64,24.58,13.86,7.99,0.75,20.13,0.4,1.46,None
None,9.56,24.59,13.8,8.32,0.75,19.94,0.41,1.51,None
None,9.71,24.68,13.79,8.01,0.75,20.25,0.41,1.42,None
None,9.64,24.65,13.81,8.36,0.74,20.65,0.41,1.47,None
None,9.71,24.6,13.74,8.17,0.74,21.27,0.42,1.46,None
None,None,None,None,None,None,None,None,None,None
None,9.68,24.7,13.78,8.27,0.73,18.17,0.41,1.48,None
None,9.63,24.58,13.88,8.27,0.74,15.52,0.4,1.43,None
None,9.55,24.56,13.88,7.98,0.74,21.73,0.43,1.44,None
41.53,9.65,24.69,13.8,7.85,0.73,20.36,0.41,1.46,20.17
33.53,9.67,24.59,13.77,7.93,0.75,22.2,0.41,1.46,20.19
None,None,None,None,None,None,None,None,None,None
117.94,9.75,24.64,None,8.07,0.74,8.53,0.4,1.43,20.14
23.15,9.72,24.63,13.87,8.44,0.73,20.52,0.41,1.47,20.27
None,None,None,None,None,None,None,None,None,None
41.46,9.63,24.59,None,8.18,0.74,None,0.42,1.41,20.17
37.36,9.54,24.62,13.8,7.7,0.74,17.77,0.41,1.45,20.09
None,9.66,24.61,13.8,8.17,0.73,21.08,0.42,1.43,None
None,9.62,24.68,13.91,8.03,0.75,21.49,0.41,1.45,None
None,9.66,24.6,13.85,7.19,0.74,20.24,0.43,1.46,None
None,9.74,24.6,13.83,8.54,0.74,20.43,0.42,1.45,20.27
None,9.68,24.62,13.88,8.25,0.74,20.79,0.42,1.45,20.2
None,9.69,24.59,13.77,8.26,0.74,19.05,0.41,1.49,None
None,9.61,24.66,13.84,8.05,0.74,19.71,0.41,1.45,None
None,9.69,24.68,13.85,8.08,0.74,20.74,0.41,1.47,None
None,9.62,24.65,13.88,7.93,0.74,20.85,0.42,1.45,None
None,9.66,24.6,13.76,8.01,0.73,21.22,0.42,1.44,None
30.8,9.6,24.58,13.88,7.97,0.74,21.04,0.42,1.48,20.08
29.88,9.62,24.68,13.87,8.07,0.74,21.43,0.41,1.42,20.13
None,9.68,24.67,13.87,8.46,0.75,21.43,0.42,1.44,None
33.33,9.64,24.64,13.78,8.14,0.76,16.52,0.41,1.48,20.15
40.7,9.62,24.59,13.81,8.17,0.74,20.77,0.41,1.44,20.13
52.64,9.63,24.7,13.85,8.31,0.75,20.58,0.41,1.45,20.13
57.2,9.66,24.63,13.84,8.2,0.72,20.49,0.41,1.38,20.18
64.23,9.66,24.58,13.84,8.18,0.74,21.08,0.41,1.41,20.18
79.73,9.58,24.61,13.79,8.29,0.74,21.34,0.43,1.46,20.07
85.84,9.58,24.67,13.84,7.86,0.74,18.05,0.41,1.46,20.08
88.04,9.64,24.6,13.81,8.1,0.74,20.87,0.41,1.48,20.15
45.46,9.67,24.68,13.8,8.22,0.74,21.61,0.41,1.49,20.18
28.71,9.61,24.63,13.85,8,0.75,21.79,0.41,1.42,20.12
25.9,9.7,24.76,13.86,8.33,0.74,22.04,0.41,1.43,20.23
21.99,9.59,24.68,13.78,7.9,0.74,21.11,0.42,1.46,20.1
22.74,9.68,24.66,13.86,8.25,0.75,21.51,0.41,1.45,20.19
24.31,9.69,24.67,13.87,7.33,0.74,21.29,0.4,1.43,20.18
22.78,9.62,24.64,13.85,8.01,0.74,21.53,0.41,1.45,20.08
22.18,9.62,24.68,13.88,8.03,0.73,21.21,0.42,1.48,20.13
20.62,9.64,24.62,13.82,8.08,0.73,21.26,0.41,1.48,20.13
None,9.64,24.62,13.86,8.11,0.74,21.58,0.41,1.47,None
None,9.63,24.58,13.79,8.07,0.75,21.26,0.42,1.45,None
None,9.72,24.71,13.9,8.44,0.73,21.89,0.41,1.47,None
23.07,9.65,24.62,13.79,8.13,0.74,22.03,0.42,1.46,20.08
23.66,9.66,24.61,13.91,8.16,0.73,21.53,0.41,1.44,20.17
28.03,9.62,24.69,13.86,8.03,0.75,21.43,0.41,1.43,20.13
35.14,9.72,24.66,13.89,8.33,0.75,20.7,0.41,1.45,20.25
37.63,9.71,24.61,13.85,8.43,0.73,21.14,0.4,1.46,20.24
43.67,9.62,24.61,13.84,7.94,0.76,21.87,0.41,1.41,20.12
41.77,9.65,24.61,13.8,7.71,0.73,20.81,0.42,1.45,20.16
47.13,9.7,24.61,13.94,7.86,0.75,20.65,0.42,1.43,20.21
44.12,9.63,24.61,13.87,7.83,0.75,20.9,0.42,1.43,20.13
43.54,9.67,24.64,13.84,8.06,0.73,21.4,0.41,1.47,20.18
42.5,9.67,24.65,13.8,8.24,0.75,21.38,0.41,1.43,20.18
41.41,9.58,24.59,13.83,8.05,0.74,21.39,0.41,1.44,20.08
34.12,9.63,24.64,13.84,8.14,0.73,21.29,0.42,1.44,20.14
30.76,9.7,24.61,13.85,8.25,0.73,21.64,0.41,1.46,20.22
31.51,9.63,24.64,13.86,7.86,0.74,21.11,0.4,1.45,20.13
26.88,9.61,24.68,13.85,7.96,0.75,21.35,0.41,1.47,20.11
24.68,9.62,24.6,13.74,8.09,0.75,21.39,0.41,1.43,20.13
25.94,9.66,24.69,13.81,7.06,0.74,21.55,0.41,1.45,20.17
30.66,9.69,24.7,13.79,8.21,0.72,21.42,0.41,1.46,20.21
29.12,9.65,24.61,13.9,8.24,0.76,21.16,0.4,1.53,20.16
24.69,9.62,24.59,13.84,8.12,0.73,21.35,0.41,1.46,20.12
23.54,9.55,24.7,13.9,8.15,0.75,21.3,0.42,1.42,20.04
None,9.66,24.64,13.8,8.04,0.74,21.21,0.42,1.44,None
None,9.67,24.59,13.86,8.04,0.73,21.41,0.41,1.44,None
None,9.57,24.64,13.86,8.12,0.74,21.05,0.41,1.48,None
21.65,9.6,24.58,13.77,8.17,0.73,21.21,0.41,1.44,20.15
24.23,9.73,24.61,13.79,7.86,0.75,18.19,0.42,1.47,20.26
29.96,9.65,24.57,13.83,8.33,0.74,18.07,0.41,1.45,20.16
26.17,9.66,24.66,13.91,8.14,0.74,21.6,0.42,1.43,20.18
33.2,9.65,24.66,13.81,8.29,0.74,21.29,0.41,1.42,20.16
36.94,9.64,24.65,13.89,8.29,0.74,21.6,0.4,1.45,20.16
41,9.55,24.65,13.78,8.03,0.74,21.32,0.41,1.42,20.05
50.85,9.59,24.59,13.86,7.99,0.74,22.04,0.42,1.46,20.09
54.48,9.68,24.67,13.84,8.11,0.74,21.04,0.42,1.44,20.2
56.98,9.7,24.69,13.83,8.21,0.74,21.39,0.41,1.48,20.22
46.65,9.58,24.62,13.79,8.12,0.74,21.04,0.41,1.44,20.07
45.64,9.61,24.68,13.85,8.09,0.74,21.18,0.41,1.43,20.11
42.3,9.66,24.61,13.94,8.07,0.74,21.07,0.41,1.44,20.17
41.47,9.64,24.6,13.87,8.09,0.73,22.03,0.41,1.49,20.15
40.66,9.64,24.64,13.84,8.45,0.74,21.36,0.41,1.44,20.15
39.97,9.64,24.58,13.79,8.22,0.74,21.34,0.4,1.46,20.15
39.76,9.62,24.64,13.77,7.44,0.75,21.21,0.4,1.45,20.13
